"subjID" "choice" "RT"
"sub10" 2 0.5347
"sub10" 2 0.8323
"sub10" 2 0.5589
"sub10" 2 0.8557
"sub10" 2 0.6537
"sub10" 2 0.7167
"sub10" 2 0.5011
"sub10" 2 0.6157
"sub10" 2 0.5949
"sub10" 2 0.621
"sub10" 2 0.5394
"sub10" 2 0.5281
"sub10" 2 0.5527
"sub10" 2 0.4409
"sub10" 2 0.6644
"sub10" 2 0.4697
"sub10" 2 0.4456
"sub10" 2 0.608
"sub10" 2 0.6563
"sub10" 2 0.4816
"sub10" 2 0.484
"sub10" 2 0.7713
"sub10" 2 0.4828
"sub10" 2 0.6083
"sub10" 2 0.5638
"sub10" 2 0.7363
"sub10" 2 0.6615
"sub10" 2 0.5887
"sub10" 2 0.5711
"sub10" 2 0.4776
"sub10" 2 0.6167
"sub10" 2 0.4245
"sub10" 2 0.7532
"sub10" 2 0.5866
"sub10" 2 0.5141
"sub10" 2 0.9447
"sub10" 1 0.6196
"sub10" 2 0.8503
"sub10" 2 0.6696
"sub10" 1 1.0603
"sub10" 2 0.9589
"sub10" 2 0.6135
"sub10" 2 0.3878
"sub10" 2 0.522
"sub10" 2 0.8693
"sub10" 2 0.4661
"sub10" 2 0.5047
"sub10" 2 0.4699
"sub10" 2 0.6309
"sub10" 2 1.48
"sub10" 2 0.8446
"sub10" 2 0.8098
"sub100" 2 0.7705
"sub100" 2 0.8521
"sub100" 2 0.8553
"sub100" 2 0.8705
"sub100" 2 0.985
"sub100" 2 1.8118
"sub100" 2 1.8099
"sub100" 2 0.8318
"sub100" 2 0.8388
"sub100" 2 1.1472
"sub100" 2 0.891
"sub100" 2 1.3556
"sub100" 2 1.0219
"sub100" 2 0.9618
"sub100" 2 0.9582
"sub100" 2 0.7889
"sub100" 2 0.4972
"sub100" 2 0.8388
"sub100" 2 1.2276
"sub100" 2 0.9981
"sub100" 2 0.7076
"sub100" 2 0.4879
"sub100" 2 1.3586
"sub100" 2 0.8914
"sub100" 2 0.4693
"sub100" 2 1.2194
"sub100" 2 0.9294
"sub100" 2 1.0962
"sub100" 2 1.3672
"sub100" 2 1.065
"sub100" 2 0.9446
"sub100" 2 0.9794
"sub100" 2 0.7838
"sub100" 2 1.0066
"sub100" 2 1.3313
"sub100" 2 0.7455
"sub100" 2 1.0445
"sub100" 2 0.4739
"sub100" 2 0.5966
"sub100" 2 0.3695
"sub100" 2 0.7836
"sub100" 2 0.5347
"sub100" 2 0.8368
"sub100" 2 0.6812
"sub100" 2 0.6072
"sub100" 2 1.08
"sub100" 2 0.7383
"sub100" 2 0.5693
"sub100" 2 0.9606
"sub100" 2 0.6565
"sub100" 2 0.85
"sub100" 2 0.4464
"sub100" 2 0.5651
"sub100" 2 0.7062
"sub100" 2 0.6842
"sub100" 2 0.4368
"sub100" 2 0.6318
"sub100" 2 0.6828
"sub100" 2 0.6624
"sub100" 2 0.8338
"sub100" 2 0.5409
"sub100" 2 0.5831
"sub100" 2 0.5364
"sub100" 2 0.4392
"sub100" 2 1.0016
"sub100" 2 0.5056
"sub100" 1 0.5289
"sub100" 2 0.4331
"sub100" 2 0.5169
"sub100" 2 0.5582
"sub100" 2 0.8038
"sub100" 1 0.5448
"sub100" 2 0.6092
"sub100" 2 0.9274
"sub100" 1 0.2682
"sub101" 2 0.9831
"sub101" 2 1.081
